id_cust,id_acc,rate,date
2532,6680,5,2017-08-07
8617,12792,5,2021-03-13
3165,10978,5,2021-09-26
7963,7581,4,2021-11-14
2895,9756,5,2019-08-14
7277,13896,4,2018-12-18
9235,3246,5,2022-02-13
5442,3090,5,2016-06-20
1219,12400,4,2015-09-25
9393,14871,5,2016-05-10
3089,16252,5,2018-07-14
4293,2237,4,2018-08-12
3725,166,5,2016-08-24
346,15890,5,2020-03-15
8422,1381,1,2021-08-28
3891,2897,3,2022-10-14
6713,13183,2,2017-11-23
5717,11240,2,2022-09-28
9465,9798,4,2021-03-18
3401,11400,4,2022-04-10
3267,12419,5,2022-09-04
8069,3439,1,2015-01-02
7261,2483,5,2019-05-25
745,13828,1,2020-10-09
4734,13773,1,2015-12-12
675,3682,1,2021-10-07
5660,3247,5,2017-06-19
9447,10236,2,2018-12-22
9576,311,1,2016-04-11
8015,16339,4,2022-07-01
6661,15410,5,2019-12-27
9521,15738,1,2018-04-02
1718,845,3,2022-12-27
1546,561,5,2016-09-28
1120,2905,5,2021-12-18
1981,146,3,2019-01-23
2066,11075,4,2020-06-29
260,8172,4,2016-02-22
2006,12093,3,2016-06-04
2915,2735,3,2020-07-02
4584,16025,2,2021-10-22
8740,10735,4,2017-11-11
4729,1376,4,2019-11-02
4670,4629,5,2015-06-16
9175,14532,3,2017-09-09
6783,14903,4,2020-10-04
537,2464,5,2020-02-26
6792,12361,5,2020-01-16
4425,2245,3,2016-04-17
9887,12930,5,2015-07-04
1806,7221,2,2015-04-24
1816,12389,1,2021-09-01
4709,2580,1,2018-04-11
9835,14896,5,2017-12-28
3900,6609,2,2018-08-11
1445,15604,5,2021-11-03
6611,3120,5,2017-06-09
228,7580,3,2021-07-03
5708,13070,3,2017-12-14
366,14080,1,2019-03-29
3186,1940,5,2022-04-29
9336,6284,3,2015-08-26
8727,14891,3,2016-02-11
2932,2161,2,2016-01-12
3673,11474,5,2020-08-11
4883,6053,4,2015-11-11
555,4267,4,2017-12-07
2685,13787,4,2020-10-31
2936,10528,4,2016-11-11
2495,15532,5,2017-12-31
5721,11625,1,2017-02-20
5476,11345,5,2022-10-31
255,5630,5,2015-06-26
5385,3182,4,2022-10-20
9051,3227,5,2015-01-12
58,252,4,2015-12-17
9081,5038,5,2017-02-12
3148,4479,4,2019-03-04
8907,3939,5,2022-01-20
7232,6662,4,2018-10-27
859,14134,4,2019-01-06
2993,6527,2,2022-02-12
3441,11215,5,2021-05-11
4255,6074,4,2018-09-24
5703,6921,5,2020-07-30
6299,8924,5,2015-08-13
1692,15478,5,2020-05-01
3523,14810,5,2015-07-19
9960,13584,4,2015-04-10
122,11447,1,2021-09-29
6645,12010,3,2021-01-31
647,1726,5,2016-07-06
7177,13135,5,2022-02-09
314,4657,5,2016-03-17
9940,11097,5,2021-01-09
2481,13221,5,2016-02-25
0,3854,5,2015-04-25
5548,5872,5,2017-09-06
4153,4636,5,2022-03-26
6889,13548,5,2020-02-13
543,2227,5,2020-11-14
8601,3573,5,2015-11-11
7629,16244,4,2017-01-04
8104,13242,2,2019-09-05
4550,5402,5,2019-01-16
1198,15809,5,2022-06-05
8436,9955,5,2019-07-05
3739,12609,5,2019-07-23
8291,9273,2,2018-03-11
4550,8371,2,2016-09-29
6579,2111,3,2019-04-19
7642,2108,5,2015-08-02
1625,5831,5,2017-11-18
6822,12950,5,2019-10-20
1506,12262,5,2019-02-14
7189,1504,3,2018-08-12
7453,3582,3,2021-05-03
7327,3428,2,2021-01-06
4246,9673,3,2017-12-23
6995,7568,4,2022-03-19
4262,5189,5,2016-09-08
4871,15812,5,2021-02-10
6274,11102,4,2016-11-19
7105,4521,5,2015-09-24
6039,11793,4,2021-05-28
9168,6207,5,2019-09-06
2212,3813,5,2019-07-13
3448,7009,5,2021-11-29
7340,3386,5,2018-12-26
9019,3884,5,2015-01-09
3357,11013,4,2016-05-10
335,2247,4,2021-06-03
8577,16128,5,2020-06-02
4707,8834,5,2021-03-26
8402,14299,2,2018-09-02
7160,4987,2,2020-12-12
3135,7356,1,2017-01-16
1335,3916,5,2020-04-07
8014,597,5,2016-04-15
5425,8232,5,2018-11-24
9296,5065,5,2019-03-02
8616,11264,2,2019-10-07
6253,4225,3,2020-04-16
4035,2940,4,2021-10-18
4042,5098,4,2020-08-19
9541,12795,5,2019-11-21
8389,16107,5,2015-06-19
7031,5840,5,2019-10-10
2469,453,3,2021-05-21
351,12485,5,2022-02-05
7092,7730,5,2020-01-23
6743,4103,4,2021-10-10
1355,14408,1,2016-11-30
1961,11444,4,2017-08-24
7244,7674,5,2020-10-06
3024,2312,5,2020-12-31
8217,3474,4,2019-08-06
6052,2013,5,2016-08-25
5025,6053,5,2018-08-05
844,6989,2,2022-08-16
3486,9417,5,2015-11-30
4511,12196,4,2016-10-22
8295,5493,5,2022-10-16
8344,6380,4,2016-08-30
3683,9434,5,2017-07-02
4704,1303,3,2019-01-10
3369,1838,5,2022-03-06
9657,1957,4,2018-10-22
5959,8968,5,2019-03-23
885,527,5,2019-10-05
8456,9995,5,2022-10-25
534,15973,5,2019-10-19
3682,9749,5,2018-10-07
8853,6133,5,2021-04-19
8930,618,5,2017-02-15
3790,6058,5,2017-09-09
3275,1046,5,2021-11-24
4374,10987,5,2020-10-27
7637,12941,5,2021-03-05
4701,618,5,2022-11-09
9870,11846,5,2021-02-19
4557,4460,5,2021-10-23
1344,9562,5,2016-11-15
6518,13866,5,2021-01-22
6703,11085,5,2019-03-28
1126,14983,5,2022-10-28
2623,13402,5,2020-07-31
974,896,5,2021-09-17
589,3209,4,2021-12-01
1458,15160,5,2019-05-09
776,15462,5,2016-04-24
4930,3013,4,2020-11-10
2833,8957,5,2022-02-06
2126,377,5,2020-01-12
3218,6373,5,2021-11-10
4860,2107,5,2018-06-03
5557,5242,5,2017-04-12
3237,15247,4,2016-01-04
2181,12578,5,2017-03-13
8574,16157,5,2017-06-01
6641,13133,2,2017-12-24
4707,5024,4,2017-02-05
8152,1730,5,2018-06-05
7742,9898,5,2018-11-07
1190,1686,5,2019-05-02
5624,9170,5,2019-05-15
8783,7652,5,2017-01-29
7328,16221,4,2016-01-02
7846,836,5,2017-05-07
392,5595,5,2015-03-22
1219,1582,4,2021-11-23
4256,6009,5,2022-02-11
3476,2504,5,2016-08-15
1283,5739,5,2016-05-13
1651,16237,5,2019-03-30
5423,2938,5,2021-11-26
3349,1861,5,2017-12-19
8070,12698,5,2022-10-11
8037,1881,5,2018-09-05
699,11095,5,2017-03-18
4797,1184,4,2019-11-20
3906,13011,5,2020-05-28
4548,5476,5,2021-04-24
9171,1382,5,2022-11-24
9463,334,5,2016-12-09
9105,5504,5,2022-10-11
882,3018,5,2020-06-15
5126,1666,5,2018-12-06
2879,13952,5,2022-10-31
1856,11156,5,2020-08-19
8548,13128,5,2019-03-04
6433,5370,5,2017-09-04
3119,12256,5,2017-01-13
2464,15896,5,2017-04-22
2281,1426,5,2017-11-13
2194,13383,4,2017-12-08
3553,9365,5,2020-06-17
5925,13266,5,2021-10-03
5893,4063,4,2019-03-26
2969,4436,5,2016-05-18
2123,12695,5,2021-11-16
5186,2591,5,2015-03-27
8366,3329,5,2019-01-07
5774,7908,4,2016-09-16
7256,11230,5,2016-05-28
4170,2465,5,2017-04-23
2227,7222,5,2021-07-16
853,9646,5,2018-08-14
8991,1220,3,2017-12-30
4408,7244,5,2021-09-11
7963,12136,2,2017-10-30
2278,784,5,2021-08-12
2018,277,5,2020-10-15
8549,10634,4,2021-08-21
2504,3052,4,2015-12-22
6456,2301,5,2015-07-16
4401,13806,5,2021-12-02
7571,9736,5,2017-05-05
4653,3177,5,2018-02-13
1007,7653,5,2016-12-20
8550,15424,5,2016-05-11
5144,13107,5,2022-04-04
3695,6919,5,2021-04-04
1211,1188,5,2017-01-07
237,11278,5,2022-10-03
7676,6522,5,2018-02-10
44,6136,5,2016-09-16
3737,14292,5,2021-08-15
665,1158,5,2016-03-21
5963,5376,4,2021-07-12
930,2169,5,2021-11-15
7286,4561,5,2017-12-17
3514,6741,5,2015-02-02
1895,6728,5,2020-02-18
8084,1998,4,2017-08-25
2497,8492,5,2021-05-15
1019,8006,5,2016-01-01
1606,11028,3,2022-11-11
9546,4711,5,2015-10-16
1455,13367,5,2017-01-17
7633,675,2,2020-02-29
5770,3685,3,2019-07-10
8676,9508,5,2022-05-04
5821,16144,1,2020-10-20
4291,16327,1,2020-02-03
8471,9611,2,2019-01-23
9106,14841,4,2015-01-18
714,3609,1,2019-01-23
8793,8859,3,2019-01-07
5683,12114,2,2017-04-12
2607,8961,1,2020-05-11
6370,697,4,2017-01-25
2418,2292,4,2018-09-26
9756,6125,2,2019-05-31
9910,15604,3,2016-10-13
4010,9049,3,2016-07-12
6977,9202,5,2016-09-09
6180,5445,5,2022-11-19
2901,9105,5,2015-01-16
8735,3776,5,2022-12-07
9437,3483,4,2022-08-05
2586,9461,5,2019-08-28
1180,14611,5,2017-06-28
4529,2921,5,2021-07-28
7071,2885,5,2019-05-02
5858,4925,4,2019-10-28
6423,1211,3,2019-02-08
8430,12276,3,2016-10-13
2530,2433,5,2022-05-12
426,16144,5,2015-10-02
151,6760,2,2022-05-28
1228,5707,5,2022-03-21
9625,13304,4,2018-04-01
4509,5743,5,2016-01-29
5547,14089,3,2015-03-22
6929,15147,5,2019-03-08
2870,13941,3,2019-12-26
1706,3177,5,2019-02-21
7379,4453,5,2022-08-31
7138,6347,5,2020-10-25
4087,11438,4,2020-08-10
4571,2319,5,2019-03-23
7839,8683,5,2016-10-26
6282,16319,5,2019-04-24
1119,536,5,2018-12-13
762,15963,4,2021-12-26
9785,13605,4,2020-06-09
141,3496,1,2021-08-31
3238,3383,2,2019-04-11
6257,707,4,2021-10-20
4445,13045,5,2018-10-25
516,5923,2,2016-10-15
5729,1772,5,2018-09-28
7612,12710,5,2016-09-21
5961,15227,1,2022-07-14
3868,8385,2,2021-03-02
6858,4161,3,2016-09-30
5153,5428,5,2021-02-16
6982,7783,4,2016-10-26
5352,10581,5,2016-03-21
5142,12932,5,2022-11-06
9170,7034,3,2020-09-06
6732,2469,4,2020-06-12
4788,14972,4,2021-12-06
2746,1001,2,2015-03-23
2349,13695,5,2018-03-31
4986,2962,5,2019-12-02
4442,12471,5,2019-05-16
791,1217,4,2016-09-11
2333,3294,3,2018-09-19
8722,4219,1,2019-07-15
5167,5494,4,2017-03-18
3100,6892,2,2017-04-26
9997,3848,1,2019-11-23
1237,11930,5,2017-06-28
853,3523,5,2020-08-09
5703,15235,5,2016-12-25
2367,9833,5,2018-06-03
5478,13667,3,2016-08-29
4823,1274,1,2017-05-02
3304,10390,4,2018-09-05
3771,9166,5,2020-03-11
923,291,5,2018-04-02
1472,6284,5,2017-03-16
9882,1467,5,2022-06-24
6264,479,4,2021-11-23
339,11145,5,2016-09-26
9940,12912,5,2015-11-27
3019,6256,5,2017-02-24
6544,14973,4,2017-01-04
6360,4998,5,2017-03-31
4434,12099,5,2019-11-02
4733,10417,4,2015-07-12
940,6125,2,2018-07-22
4175,14913,4,2020-11-17
3880,4451,4,2017-12-02
2982,5176,3,2018-07-01
7270,6366,4,2016-06-08
621,4990,3,2015-03-04
7317,15317,4,2019-07-02
4311,15821,3,2022-01-14
9988,2449,2,2017-08-03
938,16059,3,2020-08-24
5270,4659,1,2020-08-06
9383,15466,4,2016-02-29
658,3564,5,2021-01-26
74,15043,5,2017-11-21
7901,4608,4,2016-12-28
9802,2147,5,2018-12-19
8851,5057,4,2020-11-21
657,13381,2,2018-10-22
5178,14246,2,2016-01-19
1772,11936,5,2016-09-25
757,2173,5,2016-04-25
852,9351,5,2021-07-08
5859,7483,5,2015-09-05
1627,9974,5,2021-07-30
6084,2571,5,2015-09-14
897,14504,5,2020-01-24
9080,14596,4,2022-05-24
8552,11143,5,2017-01-17
9197,11354,4,2018-04-05
6524,7081,4,2017-03-25
6764,6556,4,2017-05-27
5367,12200,3,2018-07-29
1978,15596,5,2015-11-27
8786,9157,4,2017-07-06
8611,10818,4,2016-09-24
2942,12097,5,2020-04-17
4739,607,5,2015-12-11
2974,11116,4,2015-05-12
3425,2645,5,2016-07-08
995,10087,4,2019-11-06
9273,8643,5,2020-09-18
6302,2167,5,2016-12-16
4551,15257,2,2016-03-22
1977,6951,5,2015-12-02
865,1798,5,2018-09-21
1660,7303,4,2016-08-24
4375,6039,5,2019-07-14
2108,4024,5,2016-10-14
1537,12856,5,2018-03-29
9019,3126,1,2021-03-28
3805,7431,1,2021-08-30
6096,6711,2,2022-08-19
7286,57,4,2015-09-16
6404,5584,4,2016-11-11
415,6219,5,2017-08-27
1957,1153,4,2021-07-02
562,13477,4,2019-04-17
5483,3859,2,2015-04-29
1870,5736,4,2021-04-24
1079,8997,4,2022-10-28
6826,544,1,2016-07-24
9445,5351,4,2015-09-07
9344,2530,5,2017-12-05
2196,8289,3,2021-01-08
4791,961,4,2021-10-30
3691,454,4,2020-09-22
7795,8579,3,2015-09-20
8932,5847,5,2019-03-15
4173,1725,2,2022-06-27
8363,1346,5,2021-03-05
4779,11261,5,2018-09-02
1300,8009,4,2016-06-08
3012,2485,3,2021-11-01
4579,14220,4,2022-08-03
4920,10127,3,2020-10-29
3606,1477,4,2017-08-26
552,4329,1,2018-04-07
7713,196,5,2015-02-03
8869,8551,4,2015-08-30
7636,14219,3,2020-01-05
5578,7189,5,2020-06-01
6535,1924,3,2016-06-01
5610,14709,4,2021-01-12
7919,9135,2,2021-03-31
4941,12699,2,2017-03-23
4932,13178,5,2022-09-05
5049,16474,3,2015-12-26
4489,2426,4,2020-09-23
5558,13342,4,2019-07-23
9544,15004,4,2022-08-02
3815,7646,4,2022-07-08
1276,14223,3,2015-12-30
5409,12823,3,2017-05-27
5983,8372,4,2021-06-27
354,4388,5,2016-07-12
8747,10939,5,2019-08-11
9269,15528,3,2020-01-31
824,2803,3,2017-08-19
2558,15934,4,2022-07-06
324,4629,5,2020-08-14
6497,15513,4,2021-08-01
2511,12186,3,2020-01-22
3082,7609,5,2018-07-19
8796,7799,4,2022-05-29
9080,8235,2,2015-02-27
8627,12871,5,2017-05-22
8872,2552,5,2020-06-06
9192,15133,5,2017-11-07
6263,3592,5,2018-06-07
1825,15614,4,2022-12-08
4001,14345,3,2022-09-12
3030,55,4,2016-09-06
922,16137,1,2015-08-13
1572,1571,2,2017-08-24
8999,13313,4,2017-07-29
4737,12336,3,2020-02-13
4000,437,2,2022-02-03
8622,9357,1,2015-03-02
9359,9138,4,2015-01-06
2608,9306,1,2015-05-21
3979,2680,1,2019-12-26
3031,4899,5,2021-06-30
7274,12209,1,2022-08-06
844,15983,2,2021-07-14
9316,14522,3,2015-12-15
3980,2206,1,2021-12-20
8600,2381,5,2020-11-26
6035,7086,1,2022-09-08
2398,7387,1,2018-05-23
3406,12228,5,2016-12-04
1543,11163,4,2017-07-26
9878,3532,4,2021-07-01
2709,10323,4,2022-01-22
2620,9925,3,2022-11-07
9669,6569,5,2019-11-27
6591,7356,5,2016-07-30
4043,14778,4,2019-04-25
640,8266,1,2017-09-18
55,15782,5,2022-01-17
3980,11933,5,2022-09-17
1024,3178,5,2020-05-11
1192,8368,4,2018-03-11
1424,9248,1,2015-06-02
5810,16222,1,2020-04-09
7083,14934,1,2019-05-08
3517,7515,4,2016-08-23
6370,3612,1,2019-01-12
7844,6810,1,2020-04-27
3164,5490,5,2018-02-14
9035,6583,3,2020-02-29
7780,6509,3,2021-08-27
1970,5883,2,2021-09-24
1062,1080,4,2017-10-12
4287,5149,1,2015-07-05
8649,663,4,2018-07-28
2926,15247,5,2020-09-08
3045,5233,5,2020-11-10
4908,145,2,2018-11-17
375,6284,1,2021-09-27
9929,14258,4,2018-07-23
150,5406,2,2019-09-17
8340,9209,1,2022-02-02
6770,16294,2,2018-02-15
1718,12354,4,2017-08-10
3151,4201,4,2020-10-02
6945,5166,4,2018-06-25
5517,10013,1,2017-04-23
9599,6781,4,2022-01-26
3507,12064,3,2021-12-01
3089,7422,2,2020-08-16
8284,14661,5,2016-02-28
983,15751,2,2015-10-10
4230,7249,5,2022-09-14
2078,3641,5,2016-11-28
1929,13990,5,2015-06-05
5003,4988,5,2021-09-17
2632,2730,2,2021-09-09
3478,6521,3,2020-07-08
6151,11528,5,2018-08-10
9383,12849,4,2022-01-30
614,12003,2,2022-12-31
5677,14550,3,2016-06-11
1503,8153,3,2016-06-26
8834,11145,4,2016-04-05
6074,12392,3,2019-02-22
8061,12951,5,2018-12-06
5504,3707,4,2020-05-15
2249,12021,4,2018-07-23
3194,5320,5,2018-01-30
3881,10762,5,2022-08-06
7315,4243,5,2017-02-23
6527,1637,4,2020-04-06
1686,1757,4,2021-07-18
3358,3970,5,2015-05-01
9480,7715,4,2019-06-21
6535,5334,5,2016-07-03
1051,9383,5,2021-10-31
7534,8731,5,2022-10-31
4524,16116,4,2015-06-29
9234,16206,5,2019-07-08
4661,2319,4,2021-11-13
7364,11336,5,2015-06-30
6218,16153,5,2015-04-04
7388,3756,5,2021-05-23
9449,15683,5,2016-04-02
2581,8942,5,2020-12-24
8880,1161,4,2020-09-05
1620,16439,5,2017-04-10
4584,9783,4,2016-01-08
7628,9842,4,2015-12-28
9486,7213,4,2016-06-30
1671,6389,5,2019-11-15
1020,4815,4,2018-06-19
833,8280,5,2022-05-15
144,434,5,2019-12-02
4273,13954,4,2021-11-09
3697,4617,5,2022-12-21
4259,3594,4,2020-02-24
5785,7304,5,2015-02-07
5221,9220,4,2015-01-01
8450,2821,5,2016-06-03
9180,14377,4,2021-11-01
2729,985,5,2022-10-07
4358,10685,4,2016-07-19
3371,10749,4,2019-12-23
1203,8022,5,2021-09-21
8574,4074,5,2019-08-27
8347,3009,5,2020-07-06
6508,4296,5,2018-03-24
3628,11839,5,2021-07-16
194,8001,3,2018-02-23
9760,5844,5,2022-04-13
4551,13919,5,2016-02-11
8604,14632,5,2017-06-19
9475,7692,5,2015-11-09
6268,16380,5,2018-10-13
8514,9250,4,2016-04-17
6066,2993,5,2022-06-08
5522,5088,5,2019-07-12
8657,2712,5,2020-10-26
5191,16189,5,2015-04-12
5474,14319,5,2015-06-28
511,6587,4,2018-01-28
1480,4970,4,2019-06-25
5679,2980,5,2021-03-04
6119,16110,5,2016-02-09
9154,4152,4,2016-10-27
1498,13794,4,2022-07-30
2296,11296,5,2018-05-08
2798,8289,5,2017-06-09
6908,782,5,2021-10-26
9752,8826,5,2021-12-07
4233,498,5,2015-06-26
4372,970,4,2018-04-15
7998,1679,3,2019-09-11
2787,11531,4,2021-05-06
2004,10927,2,2015-08-05
1515,5138,2,2022-02-02
5262,9920,1,2020-10-10
3376,15289,5,2016-11-24
5101,5067,5,2015-12-09
740,6865,4,2020-01-17
7201,8197,5,2016-08-06
2838,12117,5,2022-01-20
969,14404,5,2020-09-21
6901,12017,5,2019-08-30
8438,13536,5,2019-01-12
9051,10567,4,2015-11-29
3877,11593,4,2020-06-10
5377,4421,5,2018-01-18
4923,12178,5,2019-03-02
9209,4484,5,2022-03-21
8742,15806,5,2018-07-07
6363,9220,5,2020-01-02
1384,7395,5,2022-03-19
9859,13493,5,2022-06-11
8892,1806,5,2016-03-11
2455,13803,5,2018-12-09
16,414,5,2022-11-12
6264,6289,5,2017-02-10
8257,8797,4,2020-01-28
4020,9298,4,2017-09-22
8487,11338,4,2015-04-06
8780,8225,5,2022-05-01
887,500,5,2019-07-16
3230,14466,5,2018-02-20
7758,611,4,2020-01-05
4606,7389,5,2016-03-29
8984,9108,5,2019-01-06
4154,8259,2,2019-12-22
7170,794,5,2015-05-06
5393,3475,5,2019-08-11
4572,851,4,2020-01-28
9700,3959,5,2021-06-18
3155,3738,1,2020-06-10
2438,10878,3,2019-02-18
1874,3282,4,2018-06-15
9717,16300,4,2021-06-15
4050,15481,4,2019-10-05
2232,15700,4,2015-06-05
7620,12856,4,2022-06-07
9134,15612,4,2018-08-18
2393,10477,5,2022-08-25
5071,2932,4,2022-08-23
4938,10823,5,2021-09-21
9592,466,4,2017-01-16
1127,11458,4,2020-02-03
7627,704,4,2019-06-22
5940,4486,5,2019-02-23
5350,15012,5,2016-09-06
7863,4694,4,2021-02-08
2369,8187,5,2015-12-07
3474,557,5,2016-02-25
8585,10134,5,2022-11-15
1726,8834,3,2019-06-24
2856,15612,4,2016-07-20
4460,16100,5,2022-11-11
6561,9043,4,2015-05-23
2023,2045,4,2017-02-23
7092,15309,5,2020-07-29
5013,13194,5,2018-11-07
7567,14511,5,2021-05-13
1748,6155,4,2021-01-09
4547,8706,5,2017-09-17
1738,5015,5,2015-05-20
3766,10351,4,2017-09-02
3066,9942,3,2018-02-27
1234,5809,5,2016-04-08
4187,6350,4,2021-08-20
4625,1576,5,2019-06-14
5432,15896,3,2017-04-24
3664,14343,1,2021-07-03
6806,6609,5,2020-04-14
9381,11069,4,2016-05-08
8821,2411,4,2020-09-30
1294,3875,5,2021-11-30
4789,9268,5,2022-02-19
196,15276,2,2017-04-13
7610,1904,5,2016-05-01
4289,13389,5,2020-08-28
6712,5146,3,2016-12-30
8628,1022,4,2016-02-19
1180,6079,5,2022-05-01
9928,7758,5,2021-09-17
3446,8500,4,2021-11-20
8688,10272,4,2018-12-12
2111,6890,4,2022-03-23
5010,5710,5,2021-10-17
1820,4887,5,2016-06-27
8717,7299,2,2019-10-14
1263,11240,2,2022-05-09
4626,8813,4,2017-07-22
2970,6971,1,2020-09-30
6462,3095,3,2021-04-13
3473,9935,5,2020-09-23
4191,13355,5,2018-10-14
2078,4355,5,2018-12-17
7221,5400,5,2021-08-14
5881,16421,5,2017-08-25
2523,4617,5,2015-06-12
2577,4075,4,2015-09-12
4470,12516,3,2018-10-05
1422,15320,4,2017-11-24
5533,14636,5,2022-01-30
6147,1363,1,2016-03-08
7363,8136,3,2016-10-29
4674,6659,2,2015-03-20
9706,5001,4,2020-09-22
9248,9165,1,2021-06-13
1905,8343,5,2021-06-12
6417,10769,3,2015-02-09
8310,16167,4,2019-07-04
6474,11225,4,2016-07-15
6298,3357,4,2021-04-07
4757,12366,4,2020-05-08
3250,8429,4,2016-01-25
3387,14632,5,2022-07-02
6350,9454,2,2015-09-25
114,7160,2,2019-05-02
3933,712,5,2015-05-09
5460,15036,4,2015-08-13
1738,331,5,2017-07-02
1410,3745,5,2019-09-21
5303,3650,5,2015-04-17
6705,9502,2,2016-01-29
9667,11323,4,2020-08-27
4408,13689,4,2022-11-10
2631,815,2,2021-03-13
7450,4675,4,2017-10-18
9534,5143,5,2018-10-07
1148,1662,3,2015-03-03
7491,13886,3,2021-06-27
2579,2135,4,2017-08-04
8285,13189,3,2017-02-16
1091,16075,3,2020-02-05
9020,4127,1,2015-05-29
3227,5087,4,2015-07-28
3852,2742,4,2020-01-20
8446,11752,5,2017-06-15
2026,7760,5,2019-04-05
6906,9143,5,2016-01-02
4239,6571,5,2016-03-21
402,6604,4,2022-08-08
8574,5047,3,2021-05-16
4562,12672,3,2017-06-10
8595,12244,4,2016-07-08
6618,6674,4,2022-10-08
9515,8503,4,2020-04-12
9013,6470,4,2017-09-15
1136,3040,4,2015-12-20
9881,3284,4,2022-05-06
2074,3322,4,2016-11-13
4411,3842,5,2016-06-16
5433,4031,4,2022-11-26
12,12597,3,2018-09-28
1393,10046,5,2019-12-02
398,10360,4,2020-01-01
8429,13176,4,2019-06-11
5723,12832,4,2015-08-19
633,623,4,2015-09-16
3289,14891,2,2020-05-04
8794,15846,5,2015-11-19
5107,11865,4,2022-04-07
1078,1507,5,2017-10-24
9818,13763,4,2021-05-11
5235,15728,3,2020-05-07
8068,1244,2,2018-01-29
9657,394,3,2021-05-31
9060,12484,2,2022-05-05
4904,7267,1,2018-09-14
3973,11142,3,2017-03-14
7720,7977,5,2016-08-14
1013,3215,1,2019-03-18
4855,16267,1,2022-01-28
5313,12553,3,2017-10-12
4963,13669,5,2021-01-15
7996,3285,1,2019-03-05
6385,1500,4,2015-08-09
9177,16446,3,2015-11-27
2378,7373,4,2021-12-15
8146,9742,3,2017-05-15
3830,2304,5,2022-07-27
6490,8212,1,2021-01-04
7960,630,5,2021-04-03
8669,2266,3,2019-10-26
9879,3677,4,2017-07-24
9685,11182,4,2016-07-17
917,4135,5,2022-10-03
5262,10913,4,2019-09-04
2364,15795,5,2019-10-15
3935,6890,5,2016-08-25
9138,10870,4,2020-03-05
7239,12443,2,2020-12-01
6944,799,4,2018-08-04
4058,3860,4,2021-08-18
9261,7120,5,2019-02-01
9979,12673,4,2022-05-25
3787,7786,5,2017-05-03
8790,8242,5,2015-07-14
2837,9743,5,2022-10-11
6560,10332,4,2019-09-04
6537,2346,4,2022-03-27
7164,9059,5,2016-12-17
587,5157,1,2019-12-19
3667,3059,5,2020-07-12
3630,16366,3,2017-05-25
2731,1725,3,2020-06-13
8397,7727,4,2017-12-18
9894,13170,3,2016-12-10
8990,15908,1,2019-09-24
2528,9888,5,2018-12-15
421,15453,3,2018-07-28
5444,10878,1,2019-09-06
1887,11161,5,2022-01-07
6768,15493,5,2016-06-08
6552,16371,3,2018-01-11
25,12896,4,2020-11-09
6887,12775,4,2017-07-13
3403,11556,4,2019-03-13
9378,7681,5,2015-01-06
3165,5305,5,2022-08-05
9890,12013,5,2022-10-04
2727,1230,4,2018-07-03
6218,8983,3,2015-08-14
6902,2120,5,2015-09-13
2003,15488,4,2022-02-04
2905,11493,4,2016-06-11
2266,9481,4,2016-01-27
4292,13089,4,2022-01-09
8031,12430,4,2020-05-31
7947,14116,5,2020-10-04
223,8970,5,2016-03-27
1825,11449,4,2022-08-15
5750,13104,5,2015-08-04
7402,11655,5,2020-06-30
5808,14957,5,2016-04-22
9342,10098,4,2022-09-20
6159,839,4,2017-01-18
8884,6314,2,2022-04-25
299,11425,4,2022-10-03
7585,14660,4,2020-09-27
1932,6866,3,2022-01-08
9818,510,5,2019-06-24
8803,14618,4,2017-09-19
7044,14080,5,2021-02-19
8658,11830,5,2021-03-04
8801,16116,5,2015-09-06
4278,10727,3,2022-10-20
3230,8656,5,2018-05-15
5279,12141,5,2021-12-29
5296,9163,3,2021-10-17
7971,3826,4,2018-09-20
6376,12524,5,2016-10-25
401,9579,4,2018-10-28
7500,13284,4,2018-06-13
188,219,4,2017-10-02
3890,9779,1,2016-01-10
9437,5031,4,2019-03-24
3776,6137,4,2016-03-20
799,12188,4,2021-09-10
2897,11456,5,2016-08-03
3767,8807,4,2018-12-31
1245,13629,5,2019-12-30
2224,10618,5,2016-04-18
6258,13922,2,2015-08-23
8796,6920,4,2020-02-27
8149,10088,5,2022-10-02
8888,11222,4,2022-01-14
5494,289,5,2019-05-12
9047,2174,5,2016-03-07
5732,437,4,2020-03-10
2120,8886,4,2020-10-06
3235,2890,4,2015-10-18
4591,5946,2,2016-10-01
5243,9010,5,2017-12-11
4848,15508,5,2022-06-25
7257,8300,4,2017-12-05
8726,954,5,2022-03-28
4300,16384,4,2022-06-03
3413,3177,5,2019-07-24
5577,5573,5,2019-02-25
8364,10029,3,2019-03-19
2210,2242,5,2022-04-08
4347,8689,5,2015-02-27
7852,9188,4,2017-08-06
5235,11042,5,2021-12-13
6066,5524,5,2015-10-09
877,5009,5,2015-01-07
4917,7417,4,2018-10-19
7328,6735,4,2022-12-22
9629,798,4,2021-09-09
9213,1671,2,2019-10-19
3030,5057,5,2020-10-11
8917,5521,1,2018-11-03
8434,6985,5,2016-12-04
6080,12538,2,2017-03-02
2946,15595,4,2015-09-30
5686,4397,3,2021-04-20
7499,1182,2,2020-12-14
6477,16057,2,2018-07-08
3002,2850,4,2022-10-21
5724,3005,5,2021-02-21
5270,13813,3,2019-03-29
8508,10741,2,2018-06-17
1520,12579,4,2018-10-17
1002,14390,1,2020-03-04
3188,12180,5,2016-06-25
4217,10574,4,2017-10-09
4264,16158,5,2021-08-02
