id,customer,accommodation,start_date,end_date,cost
550,8155,12236,2017-03-26,2017-03-29,942.0
551,539,14300,2018-05-21,2018-05-24,1260.0
552,5598,10369,2016-06-01,2016-06-04,600.0
553,8997,12449,2022-02-20,2022-02-23,660.0
554,8103,10326,2016-09-24,2016-09-27,1500.0
555,2911,2270,2022-09-19,2022-09-22,480.0
556,5541,12062,2016-11-13,2016-11-16,405.0
557,2145,5402,2017-04-13,2017-04-16,390.0
558,7480,11290,2021-04-06,2021-04-09,1188.0
559,1760,6295,2019-05-27,2019-05-30,195.0
560,5414,15352,2015-10-19,2015-10-22,270.0
561,5615,4710,2021-11-06,2021-11-09,450.0
562,3677,10671,2018-01-14,2018-01-17,264.0
563,889,8723,2015-08-04,2015-08-07,516.0
564,8259,7505,2020-06-26,2020-06-29,690.0
565,9132,12374,2015-07-28,2015-07-31,120.0
566,8357,9801,2020-10-08,2020-10-11,897.0
567,3527,5395,2020-12-30,2021-01-02,207.0
568,5770,15489,2019-11-24,2019-11-27,501.0
569,5418,2035,2015-02-27,2015-03-02,1485.0
570,2947,16303,2020-04-01,2020-04-04,966.0
571,6147,15075,2020-05-05,2020-05-08,744.0
572,7512,1826,2016-02-16,2016-02-19,300.0
573,6643,5600,2021-01-29,2021-02-01,420.0
574,9257,5588,2016-03-27,2016-03-30,675.0
575,9311,4961,2016-09-18,2016-09-21,255.0
576,5340,14050,2015-09-22,2015-09-25,303.0
577,4260,13228,2016-01-09,2016-01-12,1170.0
578,515,7912,2020-10-17,2020-10-20,345.0
579,3988,11170,2017-11-03,2017-11-06,897.0
580,2450,7588,2019-03-29,2019-04-01,549.0
581,6736,1619,2018-03-09,2018-03-12,750.0
582,9193,10362,2016-04-27,2016-04-30,702.0
583,784,9210,2018-07-31,2018-08-03,84.0
584,8862,8077,2022-11-17,2022-11-20,450.0
585,6378,14459,2021-04-18,2021-04-21,690.0
586,9734,119,2019-11-14,2019-11-17,357.0
587,1373,13536,2018-03-06,2018-03-09,1293.0
588,6403,8449,2016-08-21,2016-08-24,798.0
589,1952,6556,2018-12-03,2018-12-06,390.0
590,2587,10360,2017-12-04,2017-12-07,102.0
591,6979,7306,2021-08-05,2021-08-08,540.0
592,5156,3636,2022-06-11,2022-06-14,405.0
593,2413,6619,2017-08-01,2017-08-04,495.0
594,4946,3137,2018-01-14,2018-01-17,1350.0
595,7328,3274,2019-03-01,2019-03-04,360.0
596,7183,3452,2016-02-23,2016-02-26,597.0
597,4205,15852,2015-04-20,2015-04-23,597.0
598,2281,2639,2021-08-12,2021-08-15,1659.0
599,7165,4725,2016-03-11,2016-03-14,210.0
600,8108,9932,2019-06-04,2019-06-07,345.0
601,2537,9295,2021-12-23,2021-12-26,567.0
602,4872,3494,2020-08-19,2020-08-22,1068.0
603,4490,628,2019-08-15,2019-08-18,885.0
604,9869,10455,2016-11-16,2016-11-19,525.0
605,5288,12055,2016-06-16,2016-06-19,450.0
606,2380,7016,2017-12-29,2018-01-01,225.0
607,9025,6025,2018-04-05,2018-04-08,930.0
608,1468,4930,2019-06-18,2019-06-21,711.0
609,611,11086,2016-05-06,2016-05-09,825.0
610,4726,1257,2017-05-12,2017-05-15,675.0
611,4274,12663,2018-08-29,2018-09-01,900.0
612,8302,2420,2016-10-26,2016-10-29,480.0
613,5038,9059,2020-03-11,2020-03-14,300.0
614,3662,6817,2018-07-09,2018-07-12,375.0
615,9382,6310,2020-01-14,2020-01-17,1200.0
616,6733,4563,2018-08-03,2018-08-06,690.0
617,8602,2474,2015-09-15,2015-09-18,291.0
618,5304,15901,2019-04-13,2019-04-16,606.0
619,3176,6963,2015-11-28,2015-12-01,420.0
620,2000,5837,2015-02-04,2015-02-07,405.0
621,3146,8453,2020-02-19,2020-02-22,675.0
622,9657,6812,2020-08-08,2020-08-11,585.0
623,2152,319,2015-10-16,2015-10-19,1050.0
624,9145,6119,2016-09-10,2016-09-13,114.0
625,1800,12049,2015-09-05,2015-09-08,717.0
626,5572,5182,2015-06-26,2015-06-29,300.0
627,7955,11872,2022-09-11,2022-09-14,1500.0
628,7145,7085,2022-10-05,2022-10-08,900.0
629,3907,14321,2021-10-28,2021-10-31,1098.0
630,6425,8065,2018-01-18,2018-01-21,570.0
631,7081,7315,2021-01-06,2021-01-09,390.0
632,6737,6617,2016-05-06,2016-05-09,1281.0
633,4074,8809,2021-09-12,2021-09-15,315.0
634,2672,10378,2021-06-28,2021-07-01,297.0
636,9365,8253,2018-05-28,2018-05-31,330.0
637,2244,7109,2017-07-06,2017-07-09,75.0
638,5766,15126,2019-12-24,2019-12-27,180.0
639,1441,8779,2020-09-05,2020-09-08,360.0
640,3034,6313,2021-10-30,2021-11-02,240.0
641,6287,3232,2017-06-24,2017-06-27,387.0
642,8509,3195,2021-03-10,2021-03-13,300.0
643,3453,8071,2017-04-24,2017-04-27,345.0
644,9820,4436,2019-01-15,2019-01-18,810.0
645,2401,7798,2016-08-07,2016-08-10,675.0
646,2113,1181,2016-05-21,2016-05-24,300.0
647,6334,14064,2022-01-17,2022-01-20,900.0
648,6687,14630,2021-07-13,2021-07-16,540.0
649,2078,3062,2016-12-13,2016-12-16,975.0
650,8746,14294,2020-07-04,2020-07-07,750.0
651,4824,524,2016-05-15,2016-05-18,360.0
652,6567,12367,2020-07-12,2020-07-15,660.0
653,3181,6486,2016-11-05,2016-11-08,363.0
654,528,2446,2018-04-01,2018-04-04,450.0
656,5120,5561,2016-04-08,2016-04-11,360.0
657,7154,3075,2021-08-17,2021-08-20,615.0
658,5906,674,2016-02-13,2016-02-16,999.0
659,5036,5649,2019-09-23,2019-09-26,180.0
660,2451,9705,2017-12-18,2017-12-21,2145.0
661,723,9987,2015-08-05,2015-08-08,183.0
662,2197,7337,2019-09-15,2019-09-18,642.0
663,1050,4530,2018-11-26,2018-11-29,120.0
664,8461,10444,2015-01-13,2015-01-16,750.0
665,2433,15297,2016-12-13,2016-12-16,372.0
666,2639,6597,2017-10-27,2017-10-30,345.0
667,8512,9095,2015-08-16,2015-08-19,600.0
669,5481,13160,2022-05-20,2022-05-23,789.0
670,2384,10763,2017-11-25,2017-11-28,636.0
671,7129,386,2019-11-07,2019-11-10,270.0
672,1010,6324,2017-09-16,2017-09-19,420.0
673,5820,9661,2021-07-10,2021-07-13,117.0
674,9049,14421,2020-07-19,2020-07-22,420.0
675,925,2579,2017-05-07,2017-05-10,750.0
676,1153,4187,2016-01-10,2016-01-13,795.0
677,1865,10510,2016-07-22,2016-07-25,480.0
678,7950,1035,2017-02-25,2017-02-28,645.0
679,5261,14449,2019-11-20,2019-11-23,396.0
680,315,13988,2022-11-20,2022-11-23,1065.0
681,2670,5910,2016-05-29,2016-06-01,750.0
682,4023,4952,2017-03-05,2017-03-08,432.0
683,2461,2284,2016-11-30,2016-12-03,360.0
684,514,9351,2015-05-08,2015-05-11,285.0
685,8887,3409,2018-07-09,2018-07-12,570.0
686,6293,8814,2017-04-08,2017-04-11,333.0
687,121,8575,2021-05-20,2021-05-23,741.0
688,4411,8913,2021-12-20,2021-12-23,1044.0
689,7453,13464,2018-09-17,2018-09-20,195.0
690,5338,8510,2016-09-24,2016-09-27,975.0
691,8418,5649,2020-07-14,2020-07-17,180.0
692,3522,5048,2015-04-14,2015-04-17,450.0
693,3439,9156,2016-05-03,2016-05-06,87.0
694,4924,227,2019-08-11,2019-08-14,1050.0
695,7643,3390,2018-01-30,2018-02-02,426.0
696,9647,6159,2019-12-21,2019-12-24,750.0
697,3889,11387,2017-02-28,2017-03-03,900.0
698,3754,12553,2015-11-20,2015-11-23,648.0
699,9183,3788,2020-03-14,2020-03-17,270.0
700,7912,13813,2015-04-17,2015-04-20,1008.0
701,2097,15418,2016-05-19,2016-05-22,1344.0
702,3479,9436,2019-04-30,2019-05-03,390.0
703,423,118,2020-12-15,2020-12-18,537.0
704,7590,6917,2021-05-10,2021-05-13,705.0
705,1205,3361,2019-11-02,2019-11-05,525.0
706,7271,14455,2017-11-12,2017-11-15,510.0
707,2601,4390,2021-02-14,2021-02-17,597.0
708,1116,10637,2017-01-09,2017-01-12,459.0
709,7600,11148,2019-08-01,2019-08-04,744.0
711,5675,12428,2017-05-08,2017-05-11,336.0
712,1294,11891,2019-11-22,2019-11-25,846.0
713,4368,7770,2015-04-18,2015-04-21,300.0
714,3875,7211,2015-07-14,2015-07-17,363.0
715,9565,1139,2016-11-23,2016-11-26,1275.0
716,2694,4320,2020-09-12,2020-09-15,672.0
717,2184,9928,2015-08-20,2015-08-23,1068.0
718,2181,875,2020-01-28,2020-01-31,420.0
719,4842,10809,2021-01-23,2021-01-26,270.0
720,6622,10019,2021-08-24,2021-08-27,900.0
721,9830,5390,2018-11-01,2018-11-04,1797.0
722,7215,7580,2017-05-28,2017-05-31,360.0
723,1383,6659,2021-02-06,2021-02-09,216.0
724,4841,15722,2016-09-03,2016-09-06,225.0
725,5749,9027,2019-12-09,2019-12-12,114.0
726,3316,11825,2018-02-17,2018-02-20,1071.0
727,1275,876,2016-04-04,2016-04-07,675.0
728,7686,11669,2015-01-08,2015-01-11,135.0
729,4060,11091,2015-02-18,2015-02-21,570.0
730,1573,12380,2018-08-17,2018-08-20,1197.0
732,5293,13130,2015-06-04,2015-06-07,660.0
733,2763,10276,2019-07-05,2019-07-08,435.0
734,3859,1570,2016-04-03,2016-04-06,408.0
735,1070,181,2020-02-15,2020-02-18,1185.0
736,6736,12506,2016-03-06,2016-03-09,294.0
737,24,7573,2017-01-23,2017-01-26,237.0
738,8388,10451,2015-10-05,2015-10-08,129.0
739,9504,15526,2021-10-07,2021-10-10,621.0
740,3405,15804,2021-01-21,2021-01-24,759.0
741,763,9358,2020-07-22,2020-07-25,273.0
742,2761,12832,2015-07-25,2015-07-28,600.0
743,7387,14561,2015-07-22,2015-07-25,225.0
744,783,5562,2018-11-29,2018-12-02,750.0
745,4790,12793,2018-06-08,2018-06-11,750.0
746,5560,4977,2018-08-13,2018-08-16,672.0
747,3964,13407,2019-11-21,2019-11-24,1113.0
748,8302,13961,2022-08-23,2022-08-26,750.0
749,4039,13255,2015-10-12,2015-10-15,750.0
750,367,14738,2018-07-02,2018-07-05,594.0
751,8948,5110,2022-05-15,2022-05-18,720.0
752,771,11278,2021-08-16,2021-08-19,279.0
753,8239,13515,2019-11-23,2019-11-26,1107.0
754,7331,1045,2017-05-23,2017-05-26,507.0
755,8654,10643,2016-06-23,2016-06-26,297.0
756,7612,13550,2015-04-13,2015-04-16,2367.0
757,3649,3384,2016-07-07,2016-07-10,210.0
758,8534,7876,2021-08-09,2021-08-12,2655.0
759,2818,12834,2020-08-16,2020-08-19,990.0
760,3402,6168,2018-12-16,2018-12-19,3000.0
761,8510,15396,2019-06-29,2019-07-02,450.0
762,2619,12419,2019-08-01,2019-08-04,750.0
763,7304,15172,2022-03-11,2022-03-14,450.0
764,4744,8896,2017-05-26,2017-05-29,1167.0
765,7732,12488,2019-11-15,2019-11-18,1011.0
766,6015,3775,2016-11-01,2016-11-04,333.0
767,4113,1048,2020-09-19,2020-09-22,447.0
768,1382,16349,2019-05-18,2019-05-21,975.0
769,7155,5725,2021-07-02,2021-07-05,945.0
770,1224,11712,2021-01-18,2021-01-21,774.0
771,4708,7972,2018-08-22,2018-08-25,1071.0
772,52,8021,2019-10-30,2019-11-02,945.0
773,1077,7781,2017-08-25,2017-08-28,270.0
774,2311,12979,2018-11-11,2018-11-14,666.0
775,5238,10096,2019-07-05,2019-07-08,480.0
776,6537,3395,2021-09-15,2021-09-18,345.0
777,1301,8316,2016-04-02,2016-04-05,450.0
778,1981,11279,2016-05-17,2016-05-20,435.0
779,1171,4433,2018-04-01,2018-04-04,165.0
780,7947,6082,2016-03-05,2016-03-08,300.0
781,1736,1540,2017-07-08,2017-07-11,1644.0
782,8024,7989,2015-07-07,2015-07-10,165.0
783,1780,5462,2017-06-19,2017-06-22,690.0
784,6505,6644,2019-12-08,2019-12-11,684.0
785,6897,2542,2017-11-10,2017-11-13,450.0
786,9778,5766,2021-09-07,2021-09-10,498.0
787,7693,12082,2019-03-16,2019-03-19,630.0
788,8193,15518,2016-12-01,2016-12-04,942.0
789,5138,11416,2019-05-22,2019-05-25,840.0
790,4642,7945,2019-11-12,2019-11-15,1167.0
791,4674,10201,2020-01-27,2020-01-30,960.0
792,3090,13378,2020-11-30,2020-12-03,696.0
793,1578,5148,2022-07-07,2022-07-10,555.0
794,524,16197,2016-01-29,2016-02-01,795.0
795,3599,8968,2016-01-30,2016-02-02,471.0
796,6901,5962,2017-02-27,2017-03-02,297.0
797,4325,14793,2022-08-07,2022-08-10,975.0
798,6991,7818,2018-11-17,2018-11-20,318.0
799,4853,1867,2016-05-25,2016-05-28,450.0
800,3475,216,2020-06-13,2020-06-16,480.0
801,6288,9865,2021-04-16,2021-04-19,525.0
802,3713,2640,2018-11-22,2018-11-25,405.0
803,3281,8785,2016-04-06,2016-04-09,600.0
804,9905,1974,2018-04-02,2018-04-05,621.0
805,5766,3906,2021-08-21,2021-08-24,5400.0
806,9950,9331,2021-11-14,2021-11-17,711.0
807,9864,13324,2021-04-03,2021-04-06,819.0
808,7826,9535,2017-12-05,2017-12-08,105.0
809,6636,15716,2015-07-07,2015-07-10,1077.0
810,5915,3345,2020-05-28,2020-05-31,372.0
811,6818,6980,2018-07-21,2018-07-24,210.0
812,3290,7825,2019-03-15,2019-03-18,432.0
813,919,7730,2018-06-11,2018-06-14,603.0
814,2057,15879,2021-11-25,2021-11-28,870.0
815,6895,9019,2022-04-18,2022-04-21,639.0
816,8178,4245,2017-06-13,2017-06-16,192.0
817,299,7265,2015-04-08,2015-04-11,384.0
818,2522,1857,2019-03-11,2019-03-14,2025.0
819,8811,14379,2021-01-10,2021-01-13,975.0
820,8448,724,2022-12-04,2022-12-07,291.0
821,6203,11796,2021-07-14,2021-07-17,780.0
822,2718,1333,2015-10-01,2015-10-04,741.0
823,2256,9209,2016-01-13,2016-01-16,747.0
824,8714,13470,2018-08-23,2018-08-26,435.0
825,8583,15107,2016-09-13,2016-09-16,450.0
826,6164,13202,2019-09-18,2019-09-21,789.0
827,6923,335,2020-08-11,2020-08-14,297.0
828,1330,3668,2019-03-08,2019-03-11,600.0
829,767,9584,2016-09-17,2016-09-20,1272.0
830,7724,11400,2015-06-21,2015-06-24,639.0
831,8207,15643,2019-08-08,2019-08-11,222.0
832,8747,8252,2015-10-30,2015-11-02,507.0
833,223,12505,2018-11-20,2018-11-23,687.0
834,4955,7046,2016-06-01,2016-06-04,600.0
835,597,4244,2020-03-09,2020-03-12,600.0
836,7471,3843,2018-05-22,2018-05-25,507.0
837,3041,9768,2016-03-18,2016-03-21,342.0
838,7476,8509,2018-07-07,2018-07-10,603.0
839,1905,6451,2021-05-28,2021-05-31,666.0
840,6334,3555,2017-11-03,2017-11-06,558.0
841,1405,2031,2021-12-27,2021-12-30,405.0
842,7152,8638,2016-03-31,2016-04-03,330.0
844,8195,9829,2017-01-18,2017-01-21,108.0
845,4556,331,2022-04-19,2022-04-22,1128.0
846,9014,12743,2015-07-12,2015-07-15,825.0
847,1034,5954,2021-10-11,2021-10-14,942.0
848,4948,16291,2019-02-16,2019-02-19,198.0
849,5601,11669,2017-09-17,2017-09-20,135.0
850,9490,6135,2017-05-04,2017-05-07,750.0
851,8349,9328,2018-02-01,2018-02-04,450.0
852,3136,6413,2021-06-22,2021-06-25,987.0
853,6303,1575,2018-08-29,2018-09-01,297.0
854,3617,15406,2015-10-17,2015-10-20,495.0
855,4123,1261,2017-03-18,2017-03-21,330.0
856,1708,7409,2020-04-30,2020-05-03,375.0
857,7900,8854,2020-02-02,2020-02-05,237.0
858,8898,13562,2019-04-07,2019-04-10,825.0
859,3024,11677,2019-12-24,2019-12-27,828.0
860,490,4534,2018-06-30,2018-07-03,525.0
861,9076,14837,2022-02-28,2022-03-03,882.0
862,2393,12106,2020-08-18,2020-08-21,435.0
863,8466,4183,2019-11-18,2019-11-21,525.0
864,1122,10834,2016-07-09,2016-07-12,456.0
865,8469,12010,2020-08-06,2020-08-09,975.0
866,9806,393,2022-01-23,2022-01-26,750.0
867,1456,11876,2019-08-25,2019-08-28,642.0
868,4362,2789,2021-07-30,2021-08-02,600.0
869,3365,1280,2017-09-25,2017-09-28,330.0
870,4509,2377,2021-07-21,2021-07-24,420.0
871,8471,3590,2022-12-04,2022-12-07,360.0
872,3312,10982,2018-12-27,2018-12-30,750.0
873,2162,4836,2017-04-04,2017-04-07,540.0
874,2925,12856,2022-08-20,2022-08-23,300.0
875,454,15273,2019-05-17,2019-05-20,669.0
876,7572,2825,2020-09-01,2020-09-04,600.0
877,8357,10211,2017-09-28,2017-10-01,600.0
878,9314,11751,2019-08-15,2019-08-18,924.0
879,8520,1327,2021-10-23,2021-10-26,255.0
880,2198,2178,2022-01-17,2022-01-20,675.0
881,2790,8363,2022-02-02,2022-02-05,375.0
882,5374,210,2022-08-18,2022-08-21,447.0
883,5671,12840,2019-09-05,2019-09-08,267.0
884,1920,1484,2019-07-22,2019-07-25,426.0
885,4278,1158,2022-02-02,2022-02-05,1338.0
886,3780,8564,2019-02-16,2019-02-19,510.0
887,2978,9615,2020-12-26,2020-12-29,3384.0
888,8934,3655,2021-03-28,2021-03-31,690.0
889,5394,10605,2015-01-06,2015-01-09,285.0
890,3475,15772,2016-04-17,2016-04-20,1068.0
891,1237,2659,2019-03-23,2019-03-26,300.0
892,4030,2010,2014-12-30,2015-01-02,1287.0
893,8891,1813,2022-09-12,2022-09-15,675.0
894,159,8064,2015-05-23,2015-05-26,330.0
895,7886,12087,2017-05-26,2017-05-29,390.0
896,8005,9491,2020-09-27,2020-09-30,831.0
897,6296,147,2017-10-15,2017-10-18,564.0
898,2887,4874,2016-02-22,2016-02-25,405.0
899,8018,11961,2017-08-11,2017-08-14,801.0
900,1561,2809,2017-10-15,2017-10-18,654.0
901,3790,11956,2015-10-01,2015-10-04,642.0
902,8654,4903,2019-12-11,2019-12-14,894.0
903,4388,9539,2015-05-27,2015-05-30,102.0
904,3701,12351,2022-04-23,2022-04-26,399.0
905,8520,4935,2016-05-31,2016-06-03,357.0
906,3586,3156,2019-09-14,2019-09-17,885.0
907,350,5200,2018-09-27,2018-09-30,1170.0
908,9360,10891,2020-02-13,2020-02-16,894.0
909,9286,10680,2017-06-14,2017-06-17,264.0
910,173,137,2017-09-29,2017-10-02,525.0
911,5850,12641,2020-05-19,2020-05-22,495.0
912,5186,3718,2017-10-13,2017-10-16,648.0
913,8394,11957,2016-04-08,2016-04-11,792.0
914,6933,3214,2019-07-03,2019-07-06,450.0
915,7713,6497,2019-03-05,2019-03-08,210.0
916,1231,1335,2021-03-14,2021-03-17,450.0
917,7003,9889,2017-05-23,2017-05-26,1275.0
918,155,14734,2019-03-01,2019-03-04,1287.0
919,9513,14445,2017-06-03,2017-06-06,777.0
920,2103,1467,2022-05-01,2022-05-04,372.0
921,8602,15322,2018-09-26,2018-09-29,4485.0
922,9990,11336,2016-11-29,2016-12-02,1314.0
923,5722,10440,2020-12-11,2020-12-14,225.0
924,7586,8622,2021-09-26,2021-09-29,300.0
925,3496,10142,2016-04-01,2016-04-04,660.0
926,2257,2336,2017-05-29,2017-06-01,660.0
927,5124,7317,2017-12-28,2017-12-31,435.0
928,2976,11866,2015-05-14,2015-05-17,300.0
929,536,12103,2019-08-11,2019-08-14,1200.0
930,5040,10942,2017-09-12,2017-09-15,300.0
931,6968,1976,2018-12-15,2018-12-18,900.0
932,6440,11203,2017-01-02,2017-01-05,900.0
933,3190,14372,2021-05-17,2021-05-20,753.0
934,6582,11035,2021-01-01,2021-01-04,303.0
935,9000,10691,2021-12-30,2022-01-02,666.0
936,6669,14351,2016-09-29,2016-10-02,609.0
937,5872,13539,2015-12-03,2015-12-06,465.0
938,3926,12888,2017-09-25,2017-09-28,180.0
939,7085,176,2016-02-23,2016-02-26,570.0
940,3969,10127,2021-01-19,2021-01-22,600.0
941,8792,2121,2016-12-04,2016-12-07,420.0
942,5922,479,2018-07-11,2018-07-14,462.0
943,7930,2944,2015-06-28,2015-07-01,480.0
944,4348,2496,2017-05-09,2017-05-12,345.0
945,5823,13546,2017-09-08,2017-09-11,510.0
946,1968,14603,2016-08-28,2016-08-31,762.0
947,1550,666,2022-10-13,2022-10-16,195.0
948,5275,14881,2016-03-15,2016-03-18,447.0
949,3016,9473,2022-02-03,2022-02-06,870.0
950,3488,2802,2015-09-02,2015-09-05,750.0
951,2086,2688,2015-06-07,2015-06-10,354.0
952,2023,11804,2017-01-08,2017-01-11,798.0
953,975,1383,2016-12-06,2016-12-09,1050.0
954,3945,7672,2015-12-28,2015-12-31,507.0
955,2857,2029,2020-08-24,2020-08-27,600.0
956,8639,13050,2015-12-18,2015-12-21,333.0
957,2272,8124,2017-08-17,2017-08-20,555.0
958,3276,10002,2017-12-30,2018-01-02,675.0
959,2532,6680,2017-07-31,2017-08-03,1464.0
960,8617,12792,2021-03-06,2021-03-09,642.0
961,3165,10978,2021-09-19,2021-09-22,420.0
963,7963,7581,2021-11-07,2021-11-10,897.0
964,2895,9756,2019-08-07,2019-08-10,216.0
965,7277,13896,2018-12-11,2018-12-14,555.0
966,9235,3246,2022-02-06,2022-02-09,450.0
967,5442,3090,2016-06-13,2016-06-16,345.0
968,1219,12400,2015-09-18,2015-09-21,114.0
969,9393,14871,2016-05-03,2016-05-06,297.0
970,3089,16252,2018-07-07,2018-07-10,462.0
971,4293,2237,2018-08-05,2018-08-08,297.0
972,3725,166,2016-08-17,2016-08-20,984.0
973,346,15890,2020-03-08,2020-03-11,234.0
974,8422,1381,2021-08-21,2021-08-24,390.0
975,3891,2897,2022-10-07,2022-10-10,555.0
976,6713,13183,2017-11-16,2017-11-19,555.0
977,5717,11240,2022-09-21,2022-09-24,504.0
978,9465,9798,2021-03-11,2021-03-14,1347.0
979,3401,11400,2022-04-03,2022-04-06,639.0
980,3267,12419,2022-08-28,2022-08-31,750.0
981,8069,3439,2014-12-26,2014-12-29,597.0
982,7261,2483,2019-05-18,2019-05-21,3228.0
983,745,13828,2020-10-02,2020-10-05,834.0
984,4734,13773,2015-12-05,2015-12-08,1050.0
985,675,3682,2021-09-30,2021-10-03,765.0
986,5660,3247,2017-06-12,2017-06-15,1185.0
987,9447,10236,2018-12-15,2018-12-18,102.0
988,9576,311,2016-04-04,2016-04-07,546.0
989,8015,16339,2022-06-24,2022-06-27,867.0
990,6661,15410,2019-12-20,2019-12-23,381.0
991,9521,15738,2018-03-26,2018-03-29,1050.0
992,1718,845,2022-12-20,2022-12-23,663.0
993,1546,561,2016-09-21,2016-09-24,477.0
994,1120,2905,2021-12-11,2021-12-14,438.0
995,1981,146,2019-01-16,2019-01-19,525.0
996,2066,11075,2020-06-22,2020-06-25,867.0
997,260,8172,2016-02-15,2016-02-18,255.0
998,2006,12093,2016-05-28,2016-05-31,1137.0
999,2915,2735,2020-06-25,2020-06-28,405.0
1000,4584,16025,2021-10-15,2021-10-18,300.0
1001,8740,10735,2017-11-04,2017-11-07,1170.0
1002,4729,1376,2019-10-26,2019-10-29,147.0
1003,4670,4629,2015-06-09,2015-06-12,585.0
1004,9175,14532,2017-09-02,2017-09-05,1362.0
1005,6783,14903,2020-09-27,2020-09-30,519.0
1006,537,2464,2020-02-19,2020-02-22,297.0
1007,6792,12361,2020-01-09,2020-01-12,1767.0
1008,4425,2245,2016-04-10,2016-04-13,495.0
1009,9887,12930,2015-06-27,2015-06-30,1500.0
1010,1806,7221,2015-04-17,2015-04-20,600.0
1011,1816,12389,2021-08-25,2021-08-28,111.0
1012,4709,2580,2018-04-04,2018-04-07,660.0
1013,9835,14896,2017-12-21,2017-12-24,534.0
1014,3900,6609,2018-08-04,2018-08-07,900.0
1015,1445,15604,2021-10-27,2021-10-30,900.0
1016,6611,3120,2017-06-02,2017-06-05,330.0
1017,228,7580,2021-06-26,2021-06-29,360.0
1018,5708,13070,2017-12-07,2017-12-10,450.0
1019,366,14080,2019-03-22,2019-03-25,276.0
1020,3186,1940,2022-04-22,2022-04-25,195.0
1021,9336,6284,2015-08-19,2015-08-22,330.0
1022,8727,14891,2016-02-04,2016-02-07,354.0
1023,2932,2161,2016-01-05,2016-01-08,2790.0
1024,3673,11474,2020-08-04,2020-08-07,975.0
1025,4883,6053,2015-11-04,2015-11-07,717.0
1026,555,4267,2017-11-30,2017-12-03,1275.0
1027,2685,13787,2020-10-24,2020-10-27,945.0
1028,2936,10528,2016-11-04,2016-11-07,462.0
1030,2495,15532,2017-12-24,2017-12-27,702.0
1031,5721,11625,2017-02-13,2017-02-16,1050.0
1032,5476,11345,2022-10-24,2022-10-27,408.0
1033,255,5630,2015-06-19,2015-06-22,774.0
1034,5385,3182,2022-10-13,2022-10-16,174.0
1035,9051,3227,2015-01-05,2015-01-08,297.0
1036,58,252,2015-12-10,2015-12-13,300.0
1037,9081,5038,2017-02-05,2017-02-08,558.0
1038,3148,4479,2019-02-25,2019-02-28,495.0
1039,8907,3939,2022-01-13,2022-01-16,1260.0
1040,7232,6662,2018-10-20,2018-10-23,600.0
1041,859,14134,2018-12-30,2019-01-02,1050.0
1042,2993,6527,2022-02-05,2022-02-08,423.0
1043,3441,11215,2021-05-04,2021-05-07,474.0
1044,4255,6074,2018-09-17,2018-09-20,432.0
1046,5703,6921,2020-07-23,2020-07-26,627.0
1047,6299,8924,2015-08-06,2015-08-09,450.0
1048,1692,15478,2020-04-24,2020-04-27,645.0
1049,3523,14810,2015-07-12,2015-07-15,219.0
1050,9960,13584,2015-04-03,2015-04-06,600.0
1051,122,11447,2021-09-22,2021-09-25,609.0
1052,6645,12010,2021-01-24,2021-01-27,975.0
1053,647,1726,2016-06-29,2016-07-02,1350.0
1054,7177,13135,2022-02-02,2022-02-05,285.0
1055,314,4657,2016-03-10,2016-03-13,444.0
1056,9940,11097,2021-01-02,2021-01-05,390.0
1057,2481,13221,2016-02-18,2016-02-21,657.0
1058,0,3854,2015-04-18,2015-04-21,297.0
1059,5548,5872,2017-08-30,2017-09-02,675.0
1060,4153,4636,2022-03-19,2022-03-22,498.0
1061,6889,13548,2020-02-06,2020-02-09,339.0
1062,543,2227,2020-11-07,2020-11-10,495.0
1063,8601,3573,2015-11-04,2015-11-07,585.0
1064,7629,16244,2016-12-28,2016-12-31,456.0
1065,8104,13242,2019-08-29,2019-09-01,390.0
1066,4550,5402,2019-01-09,2019-01-12,390.0
1067,1198,15809,2022-05-29,2022-06-01,1350.0
1068,8436,9955,2019-06-28,2019-07-01,204.0
1069,3739,12609,2019-07-16,2019-07-19,342.0
1070,8291,9273,2018-03-04,2018-03-07,117.0
1073,4550,8371,2016-09-22,2016-09-25,2466.0
1074,6579,2111,2019-04-12,2019-04-15,363.0
1075,7642,2108,2015-07-26,2015-07-29,285.0
1076,1625,5831,2017-11-11,2017-11-14,897.0
1077,6822,12950,2019-10-13,2019-10-16,465.0
1078,1506,12262,2019-02-07,2019-02-10,267.0
1079,7189,1504,2018-08-05,2018-08-08,522.0
1081,7453,3582,2021-04-26,2021-04-29,228.0
1082,7327,3428,2020-12-30,2021-01-02,975.0
1083,4246,9673,2017-12-16,2017-12-19,297.0
1084,6995,7568,2022-03-12,2022-03-15,900.0
1085,4262,5189,2016-09-01,2016-09-04,300.0
1086,4871,15812,2021-02-03,2021-02-06,8640.0
